# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Nov 25 14:32:55 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_dist:        Distance [pc]
#
loc_rowid,pl_name,pl_orbper,pl_rade,pl_masse,pl_orbeccen,pl_eqt,st_mass,st_metratio,st_logg,sy_dist
3197,HD 27894 b,18.02000000000,,,0.047000,,0.800000,[Fe/H],,43.82140000
3198,HD 27894 b,17.99040000000,,,0.048600,,,,,43.82140000
3199,HD 27894 c,36.07000000000,,,0.015000,,0.800000,[Fe/H],,43.82140000
3200,HD 27894 d,5174.00000000000,,,0.389000,,0.800000,[Fe/H],,43.82140000
3201,HD 27894 d,5019.54244000000,,2063.65984665,0.343000,,0.810000,,,43.82140000
3202,HD 27894 d,5045.20000000000,,2409.13932506,0.323900,,0.871000,,,43.82140000
3203,HD 27969 b,654.50000000000,,,0.182000,261.00,1.160000,[Fe/H],4.120000,67.93280000
3204,HD 28109 b,22.89098550000,2.55946293,,,803.99,,,4.224360,139.61100000
3205,HD 28109 b,22.89104000000,2.19900000,18.49600000,0.330700,881.20,1.260000,[Fe/H],4.130000,139.61100000
3206,HD 28109 c,56.00819000000,4.23000000,7.94300000,0.120300,585.20,1.260000,[Fe/H],4.130000,139.61100000
3207,HD 28109 c,56.00450564844,4.60744436,,,596.67,,,4.224360,139.61100000
3208,HD 28109 d,84.25999000000,3.25000000,5.68100000,0.086400,506.50,1.260000,[Fe/H],4.130000,139.61100000
3209,HD 28109 d,84.26076445013,3.43591025,,,520.71,,,4.224360,139.61100000
3210,HD 28185 b,379.00000000000,,,0.050000,,1.020000,[Fe/H],4.420000,39.38090000
3211,HD 28185 b,379.00000000000,,,0.050000,,1.240000,,,39.38090000
3212,HD 28185 b,385.54000000000,,,0.062900,,1.023031,[Fe/H],4.382950,39.38090000
3213,HD 28185 b,383.00000000000,,,0.070000,,0.990000,[Fe/H],4.590000,39.38090000
3214,HD 28185 b,385.90000000000,,,0.092000,,0.980000,[Fe/H],,39.38090000
3215,HD 28185 b,385.52775000000,,,0.055000,,0.990000,,,39.38090000
3216,HD 28185 c,17417.92079000000,,6241.83208507,0.120000,,0.990000,,,39.38090000
3217,HD 28192 b,14.23283000000,,,0.104000,,1.080000,,,49.80630000
3218,HD 28254 b,1333.00000000000,,1207.74794660,0.950000,,1.100000,,,55.28840000
3219,HD 28254 b,1116.00000000000,,,0.810000,,1.060000,[Fe/H],4.120000,55.28840000
3220,HD 284149 AB b,,,8981.83078182,,2502.00,,,,117.80700000
3221,HD 284149 AB b,,,8352.53053596,,2395.00,,,,117.80700000
3222,HD 28471 b,3.16490000000,,,0.195000,1377.00,0.980000,[Fe/H],4.380000,43.64550000
3223,HD 28471 c,6.12450000000,,,0.088000,1066.00,0.980000,[Fe/H],4.380000,43.64550000
3224,HD 28471 d,11.68100000000,,,0.093000,945.00,0.980000,[Fe/H],4.380000,43.64550000
3225,HD 285507 b,6.08810000000,,,0.086000,,0.734000,[Fe/H],4.670000,45.02930000
3226,HD 285507 b,6.08810000000,,,0.090000,,0.820000,[Fe/H],4.670000,45.02930000
3227,HD 285968 b,8.77520000000,,,0.160000,,0.509289,[Fe/H],4.783690,9.47045000
3228,HD 285968 b,8.78360000000,,,0.000000,450.00,0.500000,[Fe/H],,9.47045000
3229,HD 285968 b,8.77600000000,,,0.148000,,0.484967,,4.748890,9.47045000
3230,HD 28678 b,380.20000000000,,,0.149000,,1.530000,,3.060000,189.90800000
3231,HD 28678 b,387.10001000000,,,0.170000,,3.160000,[Fe/H],3.250000,189.90800000
3232,HD 28678 b,387.10000000000,,,0.168000,,1.740000,[Fe/H],3.300000,189.90800000
3233,HD 29021 b,1365.00000000000,,1420.69297929,0.453000,,0.860000,[Fe/H],,30.99390000
3234,HD 29021 b,1362.30000000000,,,0.459000,,0.850000,[Fe/H],4.440000,30.99390000
3235,HD 290327 b,2443.00000000000,,,0.080000,,0.840000,[Fe/H],4.410000,56.43300000
3236,HD 290327 b,2443.00000000000,,,0.080000,,0.900000,[Fe/H],4.420000,56.43300000
3237,HD 29399 b,892.70000000000,,,0.050000,,1.170000,[Fe/H],3.250000,44.15180000
3238,HD 29399 b,,,,,,1.361000,,3.202000,44.15180000
3239,HD 2952 b,311.60001000000,,,0.130000,,1.970000,[Fe/H],2.670000,110.10300000
3240,HD 2952 b,311.60000000000,,,0.129000,,2.540000,[Fe/H],2.670000,110.10300000
3241,HD 2952 b,312.08000000000,,,0.269000,,1.910000,[Fe/H],2.650000,110.10300000
3242,HD 29985 b,9900.00000000000,,899.45439181,0.680000,,0.718000,,,31.27070000
3243,HD 29985 b,20608.14049000000,,1739.47487151,0.261000,,0.750000,,,31.27070000
3244,HD 30177 b,2527.83000000000,,,0.162000,,1.053000,[Fe/H],4.417000,55.58670000
3245,HD 30177 b,1620.00000000000,,,0.220000,,0.950000,,,55.58670000
3246,HD 30177 b,2770.00000000000,,,0.190000,,0.930000,[Fe/H],4.300000,55.58670000
3247,HD 30177 b,2524.40000000000,,,0.184000,,0.988000,[Fe/H],4.410000,55.58670000
3248,HD 30177 b,2770.00000000000,,,0.193000,,0.980000,[M/H],4.276320,55.58670000
3249,HD 30177 b,2514.53422000000,,2670.71210402,0.207000,,0.980000,,,55.58670000
3250,HD 30177 c,11613.00000000000,,,0.220000,,0.988000,[Fe/H],4.410000,55.58670000
3251,HD 30177 c,12085.45186000000,,1954.64470305,0.039000,,0.980000,,,55.58670000
3252,HD 30562 b,1153.00000000000,,467.20775829,0.748000,,1.219000,[Fe/H],4.090000,26.15970000
3253,HD 30562 b,1157.00000000000,,,0.760000,,1.120000,[Fe/H],4.070000,26.15970000
3254,HD 30562 b,1157.00000000000,,,0.760000,,1.219000,[Fe/H],4.090000,26.15970000
3255,HD 30562 b,1159.20000000000,,,0.778000,,1.230000,[Fe/H],4.340000,26.15970000
3256,HD 30669 b,1684.00000000000,,,0.180000,,0.920000,[Fe/H],4.370000,58.08440000
3257,HD 30856 b,912.00000000000,,,0.117000,,1.350000,[Fe/H],3.400000,131.19900000
3258,HD 30856 b,847.00000000000,,,0.061000,,1.170000,,3.200000,131.19900000
3259,HD 30856 b,912.00000000000,,,0.120000,,1.650000,[Fe/H],3.310000,131.19900000
3260,HD 31253 b,466.00000000000,,,0.300000,,1.230000,[Fe/H],4.100000,58.14380000
3261,HD 31253 b,468.70000000000,,,0.440000,,1.325015,[Fe/H],4.031674,58.14380000
3262,HD 31253 b,466.00000000000,,,0.300000,,1.700000,[Fe/H],4.180000,58.14380000
3263,HD 31527 b,16.55350000000,,,0.100000,,0.960000,[Fe/H],4.450000,38.44730000
3264,HD 31527 c,51.20530000000,,,0.040000,,0.960000,[Fe/H],4.450000,38.44730000
3265,HD 31527 d,271.67370000000,,,0.240000,,0.960000,[Fe/H],4.450000,38.44730000
3266,HD 3167 b,,,,,,,,,47.28990000
3267,HD 3167 b,0.95962400000,1.70000000,,,1669.00,0.940000,[Fe/H],4.530000,47.28990000
3268,HD 3167 b,0.95964100000,1.70000000,5.02000000,,1608.00,0.866000,[Fe/H],4.470000,47.28990000
3269,HD 3167 b,0.95964100000,1.67000000,4.97000000,0.000000,1774.00,0.837000,[Fe/H],,47.28990000
3270,HD 3167 b,0.95965428000,1.62700000,4.73000000,0.100000,1777.00,0.852000,[Fe/H],4.470000,47.28990000
3271,HD 3167 b,0.95963200000,1.57400000,5.69000000,0.000000,1759.00,0.877000,[Fe/H],4.510000,47.28990000
3272,HD 3167 b,0.96000000000,1.62600000,5.59000000,,,0.837000,[Fe/H],4.470000,47.28990000
3273,HD 3167 b,0.95964100000,1.70000000,5.02000000,0.000000,,0.860000,[Fe/H],4.470000,47.28990000
3274,HD 3167 b,0.95962800000,1.55700000,,,1860.00,0.883000,[Fe/H],4.520000,47.28990000
3275,HD 3167 b,0.95962200000,1.60000000,,,,,[Fe/H],4.600000,47.28990000
3276,HD 3167 b,0.95962800000,1.80000000,,,,,,,47.28990000
3277,HD 3167 b,0.95966500000,1.62377492,,,,0.890320,[Fe/H],4.540000,47.28990000
3278,HD 3167 c,29.83983500000,3.00000000,,,,,,,47.28990000
3279,HD 3167 c,29.84498200000,2.83066164,,,,0.890320,[Fe/H],4.540000,47.28990000
3280,HD 3167 c,29.84540000000,2.85000000,,,500.00,0.883000,[Fe/H],4.520000,47.28990000
3281,HD 3167 c,29.84540000000,3.01000000,9.80000000,0.267000,,0.860000,[Fe/H],4.470000,47.28990000
3282,HD 3167 c,29.83832000000,2.86000000,,,531.00,0.940000,[Fe/H],4.530000,47.28990000
3283,HD 3167 c,,,,,,,,,47.28990000
3284,HD 3167 c,29.84622000000,2.74000000,8.33000000,0.050000,548.00,0.877000,[Fe/H],4.510000,47.28990000
3285,HD 3167 c,29.84649480000,2.92300000,10.67000000,0.150000,565.00,0.852000,[Fe/H],4.470000,47.28990000
3286,HD 3167 c,29.84540000000,3.01000000,9.80000000,,511.00,0.866000,[Fe/H],4.470000,47.28990000
3287,HD 3167 c,29.87522100000,2.30000000,,,,,[Fe/H],4.600000,47.28990000
3288,HD 3167 c,29.84540000000,3.00000000,11.13000000,0.060000,564.00,0.837000,[Fe/H],,47.28990000
3289,HD 3167 c,,,,,,,,,47.28990000
3290,HD 3167 d,8.47830000000,,,0.440000,859.50,0.852000,[Fe/H],4.470000,47.28990000
3291,HD 3167 d,8.41120000000,,,0.120000,,0.837000,[Fe/H],,47.28990000
3292,HD 3167 d,8.50900000000,,,0.360000,,0.860000,[Fe/H],4.470000,47.28990000
3293,HD 3167 d,8.50900000000,,,,776.00,0.866000,[Fe/H],4.470000,47.28990000
3294,HD 3167 e,96.63000000000,,,0.150000,,0.837000,[Fe/H],,47.28990000
3295,HD 3167 e,102.09000000000,,,0.600000,374.80,0.852000,[Fe/H],4.470000,47.28990000
3296,HD 32518 b,157.54000000000,,,0.010000,,1.130000,[Fe/H],2.100000,122.11500000
3297,HD 32518 b,157.35000000000,,,0.028000,,1.130000,[Fe/H],2.100000,122.11500000
3298,HD 32963 b,2328.00000000000,,,0.069000,,0.981028,[Fe/H],4.336150,38.07860000
3299,HD 32963 b,2368.00000000000,,657.90480249,0.099000,,1.030000,[Fe/H],4.410000,38.07860000
3300,HD 32963 b,2372.00000000000,,,0.070000,,0.940000,[Fe/H],4.410000,38.07860000
3301,HD 330075 b,3.38773000000,,,0.000000,,0.470000,[Fe/H],4.260000,45.29890000
3302,HD 330075 b,3.38773000000,,,0.000000,990.00,0.700000,[Fe/H],4.220000,45.29890000
3303,HD 331093 b,621.62000000000,,,0.590000,,1.030000,[Fe/H],4.200000,50.19280000
3304,HD 33142 b,326.60001000000,,,0.120000,,1.780000,[Fe/H],3.490000,121.37500000
3305,HD 33142 b,326.60000000000,,,0.120000,,1.480000,[Fe/H],3.500000,121.37500000
3306,HD 33142 b,326.00000000000,,,0.066000,,1.410000,,3.400000,121.37500000
3307,HD 33142 b,330.00000000000,,,0.049000,,1.520000,[Fe/H],3.375000,121.37500000
3308,HD 33142 c,834.00000000000,,,0.050000,,1.620000,,,121.37500000
3309,HD 33142 c,810.20000000000,,,0.081000,,1.520000,[Fe/H],3.375000,121.37500000
3310,HD 33142 d,89.90000000000,,,0.191000,,1.520000,[Fe/H],3.375000,121.37500000
3311,HD 332231 b,18.71204000000,9.71820300,77.55052000,0.032000,876.00,1.127000,[Fe/H],4.279000,80.66650000
3312,HD 332231 b,18.71204000000,,,,,1.127000,[Fe/H],4.279000,80.66650000
3313,HD 332231 b,18.71202400000,9.07303305,74.10000000,0.000000,798.30,1.164200,[Fe/H],4.296000,80.66650000
3314,HD 332231 b,18.71207120000,,,0.032000,,1.127000,[Fe/H],4.279000,80.66650000
3315,HD 332231 b,18.71225300000,10.39840000,,,1008.00,,,4.290000,80.66650000
3316,HD 33283 b,18.19910000000,,,0.399000,,1.380000,[Fe/H],,89.86230000
3317,HD 33283 b,18.17900000000,,,0.480000,,1.470000,[Fe/H],4.120000,89.86230000
3318,HD 33283 b,18.17900000000,,,0.480000,,1.240000,[Fe/H],4.210000,89.86230000
3319,HD 33564 b,388.00000000000,,,0.340000,,1.250000,[Fe/H],4.000000,20.95310000
3320,HD 33844 b,551.40000000000,,,0.150000,,1.780000,[Fe/H],3.240000,105.77900000
3321,HD 33844 b,551.40002000000,,,0.150000,,1.840000,[Fe/H],3.240000,105.77900000
3322,HD 33844 b,,,,,,1.471000,,3.125000,105.77900000
3323,HD 33844 b,551.73000000000,,,0.000000,,1.550000,[Fe/H],3.240000,105.77900000
3324,HD 33844 c,,,,,,1.471000,,3.125000,105.77900000
3325,HD 33844 c,916.00000000000,,,0.130000,,1.780000,[Fe/H],3.240000,105.77900000
3326,HD 33844 c,904.66000000000,,,0.000000,,1.550000,[Fe/H],3.240000,105.77900000
3327,HD 34445 b,1056.70000000000,,,0.014000,,1.070000,[Fe/H],4.210000,46.09070000
3328,HD 34445 b,1049.00000000000,,,0.270000,,1.140000,[Fe/H],4.210000,46.09070000
3329,HD 34445 b,1059.00000000000,,,0.103000,,1.110370,[Fe/H],4.145673,46.09070000
3330,HD 34445 b,1049.00000000000,,,0.270000,,1.070000,[Fe/H],4.210000,46.09070000
3331,HD 34445 c,214.67000000000,,,0.036000,,1.070000,[Fe/H],4.210000,46.09070000
3332,HD 34445 d,117.87000000000,,,0.027000,,1.070000,[Fe/H],4.210000,46.09070000
3333,HD 34445 e,49.17500000000,,,0.090000,,1.070000,[Fe/H],4.210000,46.09070000
3334,HD 34445 f,676.80000000000,,,0.031000,,1.070000,[Fe/H],4.210000,46.09070000
3335,HD 34445 g,5700.00000000000,,,0.032000,,1.070000,[Fe/H],4.210000,46.09070000
3336,HD 35759 b,82.46700000000,,,0.389000,,1.150000,[Fe/H],4.240000,71.24230000
3337,HD 35843 b,9.89910000000,,,0.000000,,0.940000,[Fe/H],4.470000,69.60260000
3338,HD 35843 c,46.96210526091,2.46806953,,,468.46,,,4.562610,69.60260000
3339,HD 35843 c,46.96220000000,2.54000000,11.32000000,0.153000,479.00,0.940000,[Fe/H],4.470000,69.60260000
3340,HD 360 b,273.10000000000,,,0.139000,,1.690000,[Fe/H],2.590000,111.54200000
3341,HD 36384 b,490.00000000000,,,0.200000,,1.140000,[Fe/H],1.100000,209.30900000
3342,HD 3651 b,62.24200000000,,,0.614000,,0.888252,[Fe/H],4.505399,11.13360000
3343,HD 3651 b,62.21800000000,,,0.596000,,0.882000,[Fe/H],,11.13360000
3344,HD 3651 b,62.25000000000,,,0.645000,,0.799000,,4.450000,11.13360000
3345,HD 3651 b,62.19700000000,,,0.630000,,0.900000,[M/H],4.510020,11.13360000
3346,HD 3651 b,62.20600000000,,,0.618000,,0.900000,[M/H],4.510020,11.13360000
3347,HD 37124 b,154.37800000000,,,0.054000,,0.850000,[Fe/H],,31.66340000
3348,HD 37124 b,154.26000000000,,,0.050000,,0.812728,[Fe/H],4.391203,31.66340000
3349,HD 37124 b,,,,0.079000,,0.780000,,,31.66340000
3350,HD 37124 b,153.00000000000,,,0.100000,,0.910000,[Fe/H],,31.66340000
3351,HD 37124 b,154.46000000000,,,0.055000,,0.780000,[Fe/H],,31.66340000
3352,HD 37124 c,885.50000000000,,,0.125000,,0.850000,[Fe/H],,31.66340000
3353,HD 37124 c,,,,0.150000,,0.780000,,,31.66340000
3354,HD 37124 c,887.70000000000,,,0.126000,,0.812728,[Fe/H],4.391203,31.66340000
3355,HD 37124 c,1942.00000000000,,,0.400000,,0.910000,[Fe/H],,31.66340000
3356,HD 37124 c,843.60000000000,,,0.140000,,0.780000,[Fe/H],,31.66340000
3357,HD 37124 d,2295.00000000000,,,0.200000,,0.780000,[Fe/H],,31.66340000
3358,HD 37124 d,1862.00000000000,,,0.160000,,0.850000,[Fe/H],,31.66340000
3359,HD 37124 d,1768.00000000000,,,0.160000,,0.812728,[Fe/H],4.391203,31.66340000
3360,HD 37124 d,,,,0.297000,,0.780000,,,31.66340000
3361,HD 37605 b,54.21000000000,,,0.734200,,0.920000,[M/H],4.417260,46.78640000
3362,HD 37605 b,55.01307000000,,,0.680000,,0.680000,[Fe/H],4.320000,46.78640000
3363,HD 37605 b,55.01307000000,,,0.676700,,1.000000,[Fe/H],4.511000,46.78640000
3364,HD 37605 b,55.01292000000,,,0.674500,,0.940000,[Fe/H],,46.78640000
3365,HD 37605 b,54.23000000000,,,0.737000,,,[Fe/H],4.550000,46.78640000
3366,HD 37605 b,55.02700000000,,,0.677000,,0.920000,[M/H],4.417260,46.78640000
3367,HD 37605 c,2455.00000000000,,,0.000000,,1.000000,,,46.78640000
3368,HD 37605 c,2720.00000000000,,,0.030000,,0.940000,[Fe/H],,46.78640000
3369,HD 37605 c,2720.00000000000,,,0.013000,,1.000000,[Fe/H],4.511000,46.78640000
3370,HD 3765 b,1211.00000000000,,,0.298000,,0.851785,[Fe/H],4.527285,17.92600000
3371,HD 38283 b,363.20000000000,,,0.410000,,1.085000,[Fe/H],4.150000,38.06150000
3372,HD 38283 b,363.20001000000,,,0.410000,,1.370000,[Fe/H],4.230000,38.06150000
3373,HD 38529 b,14.30930000000,,,0.248000,,0.980000,[M/H],3.524140,42.35380000
3374,HD 38529 b,14.31014000000,,,0.260000,,1.529286,[Fe/H],3.709333,42.35380000
3375,HD 38529 b,14.30990000000,,,0.256000,,0.980000,,,42.35380000
3376,HD 38529 b,14.31020000000,,,0.244000,,0.980000,[M/H],3.524140,42.35380000
3377,HD 38529 b,14.30980000000,,,0.257000,,1.477000,[Fe/H],,42.35380000
3378,HD 38529 b,14.32000000000,,,0.270000,,1.390000,[Fe/H],4.130000,42.35380000
3379,HD 38529 b,14.30944000000,,,0.280000,,1.410000,,3.770000,42.35380000
3380,HD 38529 c,2133.30000000000,,,0.354500,,1.529286,[Fe/H],3.709333,42.35380000
3381,HD 38529 c,2135.00000000000,,5720.91132600,0.340000,,1.360000,,,42.35380000
3382,HD 38529 c,2165.00000000000,,,0.350600,,0.980000,[M/H],3.524140,42.35380000
3383,HD 38529 c,2136.10000000000,,,0.340700,,1.410000,,3.770000,42.35380000
3384,HD 38529 c,2140.20000000000,,,0.341000,,1.477000,[Fe/H],,42.35380000
3385,HD 38529 c,2146.10000000000,,,0.355100,,0.980000,[M/H],3.524140,42.35380000
3386,HD 38529 c,2132.40000000000,,,0.342000,,1.340000,,,42.35380000
3387,HD 38529 c,2127.60566000000,,3299.05886466,0.357000,,0.980000,,,42.35380000
3388,HD 38801 b,696.30000000000,,,0.000000,,1.360000,[Fe/H],3.840000,91.43490000
3389,HD 38801 b,696.29999000000,,,0.000000,,1.640000,[Fe/H],3.900000,91.43490000
3390,HD 38801 b,687.14000000000,,,0.057200,,1.290000,[Fe/H],,91.43490000
3391,HD 38801 b,685.25000000000,,,0.017000,,1.207000,[Fe/H],3.877000,91.43490000
3392,HD 38801 b,686.80000000000,,,0.059000,,1.290000,,3.770000,91.43490000
3393,HD 39091 b,2091.20000000000,,,0.639400,,1.020000,[Fe/H],4.360000,18.27020000
3394,HD 39091 b,2093.07000000000,,,0.637000,,1.094000,[Fe/H],4.420000,18.27020000
3395,HD 39091 b,2151.00000000000,,,0.640500,,1.100000,[Fe/H],4.363000,18.27020000
3396,HD 39091 b,2049.00000000000,,,0.610000,,1.100000,[Fe/H],,18.27020000
3397,HD 39091 b,2088.33000000000,,4004.63792820,0.639600,,1.070000,[Fe/H],,18.27020000
3398,HD 39091 b,2091.00000000000,,4099.98645030,0.641000,,1.094000,[Fe/H],4.420000,18.27020000
3399,HD 39091 b,2088.75851000000,,3917.23511628,0.642000,,1.100000,,,18.27020000
3400,HD 39091 b,2090.30000000000,,4100.00700000,0.644000,,1.094000,,,18.27020000
3401,HD 39091 b,2088.80000000000,,4481.38053870,0.642000,,1.070000,[Fe/H],4.430000,18.27020000
3402,HD 39194 b,5.63680000000,,,0.207000,,0.670000,[Fe/H],4.530000,26.41310000
3403,HD 39194 c,14.03000000000,,,0.154000,,0.670000,[Fe/H],4.530000,26.41310000
3404,HD 39194 d,33.91000000000,,,0.333000,,0.670000,[Fe/H],4.530000,26.41310000
3405,HD 39855 b,3.24980000000,,,0.140000,,0.870000,,,23.25990000
3406,HD 40307 b,4.31150000000,,,0.168000,,0.770000,[Fe/H],4.470000,12.93630000
3407,HD 40307 b,4.31230000000,,,0.200000,,0.770000,[Fe/H],4.470000,12.93630000
3408,HD 40307 b,4.31230000000,,,0.196400,910.00,0.790000,[M/H],4.625040,12.93630000
3409,HD 40307 c,9.62070000000,,,0.103000,,0.770000,[Fe/H],4.470000,12.93630000
3410,HD 40307 c,9.61840000000,,,0.060000,,0.770000,[Fe/H],4.470000,12.93630000
3411,HD 40307 c,9.61830000000,,,0.057770,696.00,0.790000,[M/H],4.625040,12.93630000
3412,HD 40307 d,20.41850000000,,,0.122000,,0.770000,[Fe/H],4.470000,12.93630000
3413,HD 40307 d,20.43210000000,,,0.067280,541.00,0.790000,[M/H],4.625040,12.93630000
3414,HD 40307 d,20.43200000000,,,0.070000,,0.770000,[Fe/H],4.470000,12.93630000
3415,HD 40307 f,51.56000000000,,,0.352000,,0.770000,[Fe/H],4.470000,12.93630000
3416,HD 40307 f,51.77680000000,,,0.061750,398.00,0.790000,[M/H],4.625040,12.93630000
3417,HD 40307 f,51.76000000000,,,0.020000,,0.770000,[Fe/H],4.470000,12.93630000
3418,HD 40307 g,196.34300000000,,,0.220500,255.00,0.790000,[M/H],4.625040,12.93630000
3419,HD 40307 g,197.80000000000,,,0.290000,,0.770000,[Fe/H],4.470000,12.93630000
3420,HD 40956 b,578.60000000000,,,0.240000,,2.000000,[Fe/H],3.020000,116.59300000
3421,HD 40979 b,264.14999000000,,,0.250000,,1.450000,[Fe/H],4.430000,34.08830000
3422,HD 40979 b,265.36000000000,,,0.251000,,1.234706,[Fe/H],4.342635,34.08830000
3423,HD 40979 b,263.84000000000,,,0.269000,,1.160000,[M/H],4.319050,34.08830000
3424,HD 40979 b,264.15000000000,,,0.252000,,1.154000,[Fe/H],,34.08830000
3425,HD 41004 A b,963.00000000000,,,0.740000,,,,,36.69117000
3426,HD 41004 B b,1.32830000000,,,0.081000,,0.400000,,,41.55040000
3427,HD 41004 B b,1.32819900000,,,0.065000,,,,,41.55040000
3428,HD 4113 b,526.58600000000,,,0.899900,,1.050000,[Fe/H],4.400000,41.87270000
3429,HD 4113 b,526.62000000000,,,0.903000,,0.990000,[Fe/H],4.400000,41.87270000
3430,HD 4113 b,526.52390000000,,,0.899000,,1.008000,,,41.87270000
3431,HD 42012 b,857.50000000000,,,0.200000,,0.830000,[Fe/H],4.450000,36.79840000
3432,HD 4203 b,406.00000000000,,,0.530000,,1.060000,[Fe/H],,81.37950000
3433,HD 4203 b,431.88000000000,,,0.519000,,1.130000,[Fe/H],4.361000,81.37950000
3434,HD 4203 b,437.18000000000,,,0.513000,,1.137206,[Fe/H],4.146306,81.37950000
3435,HD 4203 b,437.05000000000,,,0.520000,,0.990000,[M/H],4.082710,81.37950000
3436,HD 4203 b,431.88000000000,,,0.520000,,1.250000,[Fe/H],4.230000,81.37950000
3437,HD 4203 c,7400.00000000000,,,0.190000,,1.137206,[Fe/H],4.146306,81.37950000
3438,HD 4203 c,6700.00000000000,,,0.240000,,0.990000,[M/H],4.082710,81.37950000
3439,HD 4203 c,7053.00000000000,,,0.182000,,1.130000,,,81.37950000
3440,HD 4208 b,829.50000000000,,,0.059000,,0.846671,[Fe/H],4.420342,34.19370000
3441,HD 4208 b,829.00000000000,,,0.040000,,0.930000,[Fe/H],,34.19370000
3442,HD 4208 b,828.00000000000,,,0.050000,,0.900000,[Fe/H],4.460000,34.19370000
3443,HD 4208 b,828.00000000000,,,0.052000,,0.870000,[Fe/H],4.517000,34.19370000
3444,HD 4208 b,832.97000000000,,,0.042000,,0.883000,[Fe/H],4.501000,34.19370000
3445,HD 42618 b,148.49000000000,,,0.270000,,0.919887,[Fe/H],4.409301,24.33580000
3446,HD 42618 b,149.61000000000,,,0.190000,337.00,1.015000,[Fe/H],4.440000,24.33580000
3447,HD 42813 b,13.63080240563,3.54939624,,,710.31,,,4.510100,68.19200000
3448,HD 42813 b,13.63082050000,3.41000000,9.10000000,,716.00,0.901000,[Fe/H],4.390000,68.19200000
3449,HD 42813 b,13.63083000000,3.36000000,5.80000000,0.000000,755.00,0.940000,[Fe/H],,68.19200000
3450,HD 42813 b,13.63083000000,3.48000000,9.60000000,,777.00,0.890000,[Fe/H],4.390000,68.19200000
3451,HD 42813 b,13.63082800000,3.42633318,5.90000000,0.000000,703.39,0.945200,[Fe/H],4.425000,68.19200000
3452,HD 4308 b,15.56000000000,,,0.000000,,0.930000,[Fe/H],4.390000,22.01580000
3453,HD 4308 b,15.56000000000,,,0.000000,,0.830000,[Fe/H],4.490000,22.01580000
3454,HD 4313 b,356.21000000000,,,0.147000,,1.630000,,3.240000,136.30800000
3455,HD 4313 b,356.00000000000,,,0.041000,,1.720000,[Fe/H],3.400000,136.30800000
3456,HD 4313 b,356.00000000000,,,0.040000,,2.470000,[Fe/H],3.450000,136.30800000
3457,HD 43197 b,327.80000000000,,,0.830000,,0.960000,[Fe/H],4.310000,62.41120000
3458,HD 43197 b,308.92072000000,,,0.742000,,0.960000,,,62.41120000
3459,HD 43197 c,9295.97350000000,,2500.67390628,0.149000,,0.960000,,,62.41120000
3460,HD 43691 b,36.96000000000,,,0.140000,,1.380000,[Fe/H],4.280000,85.60090000
3461,HD 43691 b,36.99870000000,,,0.079600,,1.320000,[Fe/H],,85.60090000
3462,HD 44219 b,472.00000000000,,184.34047606,0.410000,,1.200000,,,52.90510000
3463,HD 44219 b,472.30000000000,,,0.610000,,1.000000,[Fe/H],4.210000,52.90510000
3464,HD 45184 b,5.88540000000,,,0.070000,,1.030000,[Fe/H],4.470000,21.95320000
3465,HD 45184 b,5.88580000000,,,0.180000,,1.014904,[Fe/H],4.379502,21.95320000
3466,HD 45184 c,13.14070000000,,,0.480000,,1.014904,[Fe/H],4.379502,21.95320000
3467,HD 45184 c,13.13540000000,,,0.070000,,1.030000,[Fe/H],4.470000,21.95320000
3468,HD 45350 b,962.10000000000,,,0.764000,,1.020000,[Fe/H],,46.87330000
3469,HD 45350 b,890.76000000000,,,0.780000,,1.020000,[Fe/H],4.320000,46.87330000
3470,HD 45350 b,978.19000000000,,,0.794000,,1.047175,[Fe/H],4.257733,46.87330000
3471,HD 45350 b,963.60000000000,,,0.778000,,0.980000,[M/H],4.225510,46.87330000
3472,HD 45364 b,225.79000000000,,,0.067000,,0.820000,,,34.35400000
3473,HD 45364 b,226.93000000000,,,0.168400,,0.820000,[Fe/H],4.380000,34.35400000
3474,HD 45364 c,342.85000000000,,,0.097400,,0.820000,[Fe/H],4.380000,34.35400000
3475,HD 45364 c,345.43000000000,,,0.019000,,0.820000,,,34.35400000
3476,HD 45652 b,43.60000000000,,,0.380000,,0.540000,[Fe/H],4.200000,34.85410000
